age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30,management,married,university.degree,no,yes,no,cellular,mar,mon,170,3,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,no
55,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,116,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
60,retired,married,professional.course,no,yes,no,cellular,sep,thu,365,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,yes
53,blue-collar,married,professional.course,no,yes,no,cellular,nov,mon,242,3,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
30,admin.,single,high.school,no,yes,no,cellular,may,mon,158,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,yes
55,admin.,divorced,university.degree,no,yes,yes,cellular,jul,thu,209,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
37,technician,married,professional.course,no,yes,no,telephone,apr,mon,481,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,yes
47,management,married,university.degree,no,yes,no,cellular,nov,tue,283,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
31,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,597,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
78,retired,married,basic.4y,no,yes,no,cellular,apr,tue,274,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
42,management,married,university.degree,no,no,yes,telephone,jul,tue,650,2,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,yes
32,services,married,high.school,no,no,yes,cellular,jul,fri,157,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
60,management,married,university.degree,no,no,no,cellular,aug,fri,222,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
51,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,thu,174,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
51,admin.,divorced,high.school,no,yes,no,cellular,nov,tue,283,1,3,7,success,-1.1,94.767,-50.8,1.0490000000000002,4963.6,no
38,entrepreneur,married,university.degree,no,no,no,cellular,nov,wed,144,2,999,0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,no
31,technician,single,professional.course,unknown,no,no,telephone,aug,thu,331,14,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38,admin.,single,high.school,no,yes,no,cellular,apr,fri,74,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
46,technician,divorced,professional.course,no,yes,no,telephone,may,mon,144,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26,student,single,high.school,no,no,no,telephone,may,wed,95,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
37,technician,divorced,professional.course,no,no,no,cellular,aug,fri,780,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
41,entrepreneur,married,basic.4y,no,yes,no,cellular,jul,mon,120,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,admin.,divorced,university.degree,no,no,no,telephone,may,wed,232,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
32,blue-collar,married,professional.course,no,yes,no,cellular,may,mon,115,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
50,admin.,divorced,basic.9y,no,yes,no,telephone,may,wed,179,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
31,services,divorced,high.school,no,no,no,cellular,jul,tue,123,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,technician,single,professional.course,no,no,no,cellular,aug,fri,72,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
39,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,184,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
42,admin.,single,basic.9y,unknown,yes,no,cellular,jul,mon,418,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,technician,single,university.degree,no,no,no,cellular,may,fri,44,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
42,admin.,divorced,university.degree,no,yes,yes,cellular,aug,mon,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29,admin.,married,high.school,no,no,yes,telephone,jun,wed,97,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
43,management,married,professional.course,no,yes,no,cellular,nov,tue,99,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
51,admin.,married,basic.6y,no,no,yes,cellular,may,mon,228,2,999,1,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
33,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,544,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
39,admin.,married,professional.course,no,yes,no,telephone,may,mon,580,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,blue-collar,married,high.school,no,yes,no,telephone,may,mon,356,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45,blue-collar,married,basic.6y,no,no,no,cellular,aug,fri,311,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
48,technician,married,basic.6y,no,yes,no,cellular,may,thu,158,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
37,self-employed,married,high.school,no,no,no,telephone,may,fri,833,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
36,student,single,unknown,unknown,yes,no,cellular,may,mon,567,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
24,services,single,basic.9y,no,yes,no,cellular,jul,wed,73,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,admin.,married,professional.course,no,yes,no,telephone,may,tue,248,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
32,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,96,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
60,retired,divorced,high.school,no,yes,no,telephone,may,thu,223,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
57,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,154,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31,blue-collar,married,basic.6y,no,no,no,cellular,aug,tue,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
51,technician,single,university.degree,no,yes,no,cellular,jun,fri,509,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
40,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,308,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
52,self-employed,married,basic.9y,unknown,yes,no,telephone,may,tue,90,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,unknown,married,basic.6y,no,no,yes,telephone,jun,fri,220,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
24,services,single,high.school,no,yes,no,telephone,apr,tue,104,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no
26,admin.,single,university.degree,no,yes,no,cellular,jul,mon,71,9,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
35,technician,single,university.degree,no,no,no,cellular,aug,wed,118,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39,services,married,high.school,no,yes,yes,telephone,jun,mon,149,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27,services,single,high.school,no,yes,no,telephone,jun,wed,179,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,88,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,admin.,single,university.degree,no,yes,no,cellular,jul,thu,174,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
37,technician,married,professional.course,unknown,unknown,unknown,telephone,may,fri,92,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
43,admin.,married,high.school,no,yes,no,cellular,mar,thu,265,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,yes
36,entrepreneur,married,high.school,no,yes,no,cellular,apr,tue,736,7,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
39,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,may,wed,333,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
35,blue-collar,married,high.school,no,no,no,telephone,jun,wed,344,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
54,retired,single,basic.4y,unknown,no,no,telephone,jun,wed,68,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
32,admin.,single,university.degree,no,no,no,cellular,oct,fri,147,2,6,1,success,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no
30,technician,single,high.school,no,no,no,cellular,aug,mon,638,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
47,admin.,single,university.degree,no,no,no,cellular,aug,mon,151,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
29,technician,married,university.degree,no,yes,no,cellular,jul,wed,896,2,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,yes
36,management,married,university.degree,no,no,no,cellular,jun,tue,522,1,6,2,success,-1.7,94.055,-39.8,0.737,4991.6,yes
59,management,married,basic.9y,unknown,yes,no,cellular,jul,fri,142,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
31,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,154,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
32,blue-collar,married,high.school,no,no,no,cellular,jul,wed,259,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,self-employed,married,university.degree,no,no,no,cellular,oct,wed,201,1,5,3,failure,-3.4,92.431,-26.9,0.74,5017.5,yes
54,admin.,married,university.degree,no,yes,yes,cellular,nov,tue,399,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
63,retired,divorced,university.degree,no,no,yes,cellular,jul,thu,317,1,999,1,failure,-2.9,92.469,-33.6,1.072,5076.2,no
47,technician,married,university.degree,no,yes,no,cellular,aug,thu,65,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,admin.,married,unknown,no,no,no,telephone,may,tue,79,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
40,admin.,married,university.degree,unknown,yes,yes,cellular,nov,mon,205,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
60,retired,married,professional.course,unknown,no,no,telephone,may,wed,280,5,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
47,services,married,basic.9y,no,yes,no,cellular,aug,thu,676,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
43,blue-collar,single,basic.6y,no,yes,no,cellular,jul,wed,199,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
59,blue-collar,divorced,basic.4y,unknown,no,yes,cellular,jul,mon,84,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
26,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,207,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
54,admin.,married,university.degree,no,yes,yes,cellular,nov,tue,215,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,yes
42,services,married,high.school,no,yes,no,cellular,may,wed,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
57,admin.,divorced,basic.9y,no,no,no,telephone,may,tue,306,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
25,technician,single,high.school,no,yes,no,cellular,may,fri,581,3,999,2,failure,-1.8,93.876,-40.0,0.6990000000000001,5008.7,no
32,blue-collar,single,basic.6y,unknown,yes,no,telephone,may,fri,9,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
38,unemployed,single,university.degree,no,yes,no,cellular,nov,tue,97,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
27,admin.,married,high.school,no,yes,yes,cellular,jul,mon,101,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
46,unemployed,married,basic.9y,no,unknown,unknown,cellular,jun,tue,96,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
42,services,married,high.school,no,yes,no,telephone,jun,fri,174,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
28,self-employed,single,university.degree,no,no,no,cellular,jul,thu,178,1,999,2,failure,-1.7,94.215,-40.3,0.846,4991.6,no
28,services,married,high.school,no,no,no,cellular,jul,tue,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,technician,married,university.degree,no,no,yes,cellular,jun,fri,131,1,999,1,failure,-1.7,94.055,-39.8,0.748,4991.6,no
39,admin.,married,university.degree,no,yes,no,telephone,jun,tue,231,12,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
59,technician,married,unknown,no,no,no,telephone,may,fri,464,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
32,admin.,single,university.degree,unknown,no,yes,telephone,jun,fri,13,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
49,services,divorced,high.school,no,yes,no,cellular,jul,tue,146,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,admin.,single,university.degree,no,yes,no,cellular,apr,mon,169,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,no
35,self-employed,married,professional.course,no,yes,no,cellular,nov,tue,91,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
32,technician,single,university.degree,no,yes,no,cellular,aug,tue,178,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
50,technician,married,professional.course,no,no,no,cellular,aug,wed,467,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
48,management,married,university.degree,no,yes,no,cellular,aug,tue,127,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39,admin.,married,university.degree,no,yes,no,cellular,may,fri,364,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
33,admin.,married,high.school,no,no,no,telephone,jul,tue,257,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,yes
51,management,married,professional.course,unknown,yes,no,telephone,may,tue,141,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,services,married,high.school,no,yes,yes,cellular,oct,fri,608,2,12,2,failure,-1.1,94.601,-49.5,1.029,4963.6,yes
52,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,437,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
44,blue-collar,married,basic.6y,no,yes,no,cellular,nov,fri,358,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
45,technician,married,professional.course,no,yes,no,cellular,jul,tue,83,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
52,blue-collar,married,basic.6y,no,no,no,cellular,apr,thu,247,5,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,yes
41,technician,divorced,university.degree,no,yes,no,cellular,aug,mon,335,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
56,entrepreneur,married,university.degree,no,no,no,cellular,apr,thu,85,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
34,admin.,married,high.school,no,yes,yes,telephone,may,fri,20,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
35,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,65,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
45,management,married,university.degree,no,yes,yes,cellular,may,thu,265,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
32,technician,divorced,professional.course,no,no,no,cellular,mar,tue,115,2,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,no
32,technician,married,university.degree,no,no,no,cellular,aug,thu,12,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
46,admin.,married,unknown,no,no,no,telephone,may,mon,348,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32,admin.,single,university.degree,no,no,no,cellular,jul,thu,792,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,housemaid,married,professional.course,no,yes,yes,cellular,aug,tue,291,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,51,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
35,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,2122,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
52,unemployed,married,unknown,no,yes,no,cellular,jul,mon,199,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
45,management,married,university.degree,no,yes,yes,cellular,aug,fri,186,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
56,admin.,married,university.degree,no,no,no,telephone,jul,fri,55,9,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
29,entrepreneur,married,high.school,unknown,yes,no,telephone,jun,tue,284,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
41,technician,single,university.degree,unknown,yes,no,telephone,may,thu,90,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
35,management,married,university.degree,no,no,no,cellular,jul,wed,191,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
43,admin.,married,university.degree,no,no,no,telephone,jun,fri,1023,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
32,technician,married,university.degree,no,yes,no,cellular,aug,fri,77,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
57,self-employed,married,university.degree,unknown,yes,no,cellular,aug,mon,932,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
32,admin.,single,high.school,no,yes,no,cellular,jul,wed,192,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,admin.,married,high.school,no,no,no,cellular,jul,tue,193,14,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
40,blue-collar,married,professional.course,no,no,no,cellular,jul,mon,240,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,admin.,single,unknown,no,no,yes,cellular,jul,wed,186,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
49,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,wed,277,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
57,self-employed,single,high.school,unknown,no,no,telephone,may,wed,688,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
29,admin.,single,university.degree,no,no,no,telephone,may,wed,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
53,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
37,blue-collar,married,basic.4y,no,yes,no,cellular,nov,thu,138,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
26,admin.,single,university.degree,no,yes,no,cellular,may,mon,76,2,999,1,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
44,entrepreneur,married,high.school,no,no,no,cellular,aug,wed,70,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,technician,single,university.degree,no,no,no,cellular,may,fri,457,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
52,services,married,high.school,unknown,yes,no,cellular,mar,thu,177,2,11,3,failure,-1.8,93.369,-34.8,0.654,5008.7,yes
41,housemaid,married,basic.6y,unknown,no,no,telephone,jun,fri,126,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,blue-collar,married,high.school,unknown,no,no,cellular,may,fri,323,2,999,1,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
50,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,tue,137,2,9,3,success,-1.1,94.767,-50.8,1.0490000000000002,4963.6,no
54,technician,married,basic.9y,no,no,no,telephone,jun,fri,63,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,admin.,single,high.school,no,no,no,cellular,mar,tue,119,5,999,0,nonexistent,-1.8,92.843,-50.0,1.6869999999999998,5099.1,no
36,admin.,married,high.school,no,no,no,telephone,may,mon,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
35,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,420,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
41,technician,single,university.degree,no,yes,yes,cellular,jul,thu,78,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,services,married,high.school,no,yes,no,cellular,jul,mon,354,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
54,technician,married,professional.course,no,no,yes,telephone,may,tue,334,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
49,services,divorced,high.school,unknown,yes,no,cellular,jul,tue,100,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
54,technician,married,professional.course,unknown,no,no,cellular,aug,tue,213,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,88,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
30,student,single,high.school,no,yes,no,telephone,apr,thu,136,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
54,technician,married,university.degree,no,no,no,cellular,nov,tue,432,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
39,services,divorced,professional.course,no,yes,yes,cellular,may,tue,227,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
49,services,married,high.school,unknown,yes,no,telephone,may,thu,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
37,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,224,7,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
43,technician,divorced,professional.course,no,yes,no,telephone,may,thu,193,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
35,admin.,single,high.school,no,yes,yes,telephone,may,tue,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44,entrepreneur,divorced,university.degree,no,yes,no,cellular,apr,thu,580,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
47,management,divorced,basic.4y,no,no,no,telephone,may,fri,241,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
54,retired,married,basic.9y,unknown,no,no,telephone,may,fri,370,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
54,management,married,university.degree,no,yes,no,telephone,jun,tue,89,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,admin.,married,high.school,no,no,no,cellular,aug,fri,283,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
53,unknown,married,unknown,unknown,no,no,cellular,aug,mon,51,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
